"BRCA","CHOL","COAD","ESCA","HNSC"
"ENSG00000175857.8","ENSG00000125257.16","ENSG00000197140.15","","ENSG00000167984.18"
"ENSG00000204624.8","ENSG00000163624.6","ENSG00000287707.1","","ENSG00000258682.1"
"ENSG00000280063.1","ENSG00000196639.7","ENSG00000180071.20","","ENSG00000253180.1"
"ENSG00000286555.1","ENSG00000249715.12","ENSG00000253368.4","","ENSG00000155307.19"
"ENSG00000198814.13","ENSG00000104537.17","ENSG00000198298.13","","ENSG00000136122.18"
"ENSG00000122136.14","ENSG00000145911.6","ENSG00000141294.10","","ENSG00000176083.18"
"ENSG00000257596.1","ENSG00000251365.4","ENSG00000179292.5","","ENSG00000157510.14"
"ENSG00000129038.16","ENSG00000119866.22","ENSG00000224020.1","","ENSG00000071246.11"
"ENSG00000113088.6","ENSG00000223573.7","ENSG00000197930.13","","ENSG00000185338.6"
"ENSG00000229178.1","ENSG00000158406.5","ENSG00000197763.19","","ENSG00000259488.2"
"ENSG00000162063.13","ENSG00000163596.16","ENSG00000184162.15","","ENSG00000121858.11"
"ENSG00000159217.10","ENSG00000136425.14","ENSG00000085465.13","","ENSG00000115956.10"
"ENSG00000265474.1","ENSG00000181544.15","ENSG00000164109.14","","ENSG00000147119.4"
"ENSG00000211797.2","ENSG00000163995.21","ENSG00000116017.11","","ENSG00000152689.18"
"ENSG00000136770.11","ENSG00000111371.16","ENSG00000102221.14","","ENSG00000095370.20"
"ENSG00000114346.14","ENSG00000248905.10","ENSG00000123405.14","","ENSG00000113263.13"
"ENSG00000258867.6","ENSG00000239521.9","ENSG00000064545.15","","ENSG00000105329.11"
"ENSG00000277301.1","ENSG00000160211.19","ENSG00000175768.13","","ENSG00000248445.5"
"ENSG00000116128.11","ENSG00000144227.5","ENSG00000214184.3","","ENSG00000104081.14"
"ENSG00000176788.9","ENSG00000184792.16","ENSG00000275092.1","","ENSG00000162063.13"
"ENSG00000232629.9","ENSG00000171476.22","ENSG00000226287.8","","ENSG00000248996.1"
"ENSG00000079263.19","ENSG00000227533.6","ENSG00000124787.14","","ENSG00000225762.1"
"ENSG00000211817.2","ENSG00000177054.14","ENSG00000228594.4","","ENSG00000122986.14"
"ENSG00000187862.12","ENSG00000175029.17","ENSG00000271032.1","","ENSG00000104147.9"
"ENSG00000103460.17","ENSG00000204869.8","ENSG00000270804.1","","ENSG00000095970.17"
"ENSG00000187037.8","ENSG00000174460.4","ENSG00000205336.14","","ENSG00000135862.6"
"ENSG00000143418.20","ENSG00000274964.1","ENSG00000131951.11","","ENSG00000104967.8"
"ENSG00000247735.2","ENSG00000224014.1","ENSG00000027869.12","","ENSG00000269858.6"
"ENSG00000260996.1","ENSG00000260196.1","ENSG00000145700.10","","ENSG00000138346.15"
"ENSG00000246214.2","ENSG00000162390.18","ENSG00000109805.10","","ENSG00000160867.15"
"ENSG00000237080.3","ENSG00000197457.10","ENSG00000142632.17","","ENSG00000135451.13"
"ENSG00000163508.13","ENSG00000178217.14","ENSG00000166897.16","","ENSG00000156970.13"
"ENSG00000186583.12","ENSG00000255326.1","ENSG00000268601.1","","ENSG00000148773.14"
"ENSG00000118242.16","ENSG00000170382.12","ENSG00000143228.13","","ENSG00000153898.13"
"ENSG00000213013.4","ENSG00000187556.7","ENSG00000068489.13","","ENSG00000138336.9"
"ENSG00000261634.4","ENSG00000164509.15","ENSG00000172965.17","","ENSG00000254428.1"
"ENSG00000267394.1","ENSG00000275591.5","ENSG00000140104.14","","ENSG00000187951.11"
"ENSG00000188312.14","ENSG00000269918.1","ENSG00000140937.14","","ENSG00000171049.9"
"ENSG00000285417.1","ENSG00000166592.12","ENSG00000075290.8","","ENSG00000233025.1"
"ENSG00000224535.2","ENSG00000204531.20","ENSG00000279347.1","","ENSG00000164061.5"
"ENSG00000107105.15","ENSG00000112218.9","ENSG00000176170.14","","ENSG00000182218.9"
"ENSG00000172292.15","ENSG00000134775.15","ENSG00000214050.8","","ENSG00000101162.4"
"ENSG00000254389.3","ENSG00000179934.7","ENSG00000226666.1","","ENSG00000066735.14"
"ENSG00000233791.5","ENSG00000196155.13","ENSG00000204764.14","","ENSG00000151490.15"
"ENSG00000251002.8","ENSG00000213514.2","ENSG00000118193.12","","ENSG00000169682.18"
"ENSG00000258384.1","ENSG00000188042.8","ENSG00000214185.3","","ENSG00000092068.20"
"ENSG00000250982.2","ENSG00000135931.18","ENSG00000132330.18","","ENSG00000201772.1"
"ENSG00000188486.3","ENSG00000125531.7","ENSG00000142089.16","","ENSG00000165029.17"
"ENSG00000146410.12","ENSG00000100379.17","ENSG00000287535.1","","ENSG00000167900.12"
"ENSG00000198569.10","ENSG00000182195.9","ENSG00000099889.14","","ENSG00000162073.14"
"ENSG00000279555.1","ENSG00000158008.10","ENSG00000059377.18","","ENSG00000106560.11"
"ENSG00000111012.10","ENSG00000164385.9","ENSG00000115598.10","","ENSG00000181690.8"
"ENSG00000261083.3","ENSG00000288547.3","ENSG00000183199.6","","ENSG00000115355.17"
"ENSG00000260989.1","ENSG00000016402.13","ENSG00000275004.4","","ENSG00000180998.12"
"ENSG00000162745.10","ENSG00000166557.14","ENSG00000171316.12","","ENSG00000116824.5"
"ENSG00000109436.8","ENSG00000160284.15","ENSG00000270714.1","","ENSG00000276488.1"
"ENSG00000272841.1","ENSG00000286797.1","ENSG00000136295.15","","ENSG00000162062.15"
"ENSG00000140332.17","ENSG00000135902.10","ENSG00000187840.5","","ENSG00000168282.6"
"ENSG00000139725.8","ENSG00000079257.8","ENSG00000159216.19","","ENSG00000196562.14"
"ENSG00000221539.1","ENSG00000005448.17","ENSG00000166012.17","","ENSG00000101003.10"
"ENSG00000230498.3","ENSG00000159714.12","ENSG00000170779.11","","ENSG00000172716.16"
"ENSG00000164175.15","ENSG00000240764.4","ENSG00000243449.6","","ENSG00000121895.8"
"ENSG00000136379.12","ENSG00000275393.1","ENSG00000189343.7","","ENSG00000167601.12"
"ENSG00000217644.5","ENSG00000159399.10","ENSG00000287569.1","","ENSG00000004399.13"
"ENSG00000081923.15","ENSG00000260578.1","ENSG00000186871.7","","ENSG00000170442.12"
"ENSG00000068489.13","ENSG00000204624.8","ENSG00000230561.4","","ENSG00000087245.13"
"ENSG00000248712.7","ENSG00000272512.1","ENSG00000107833.10","","ENSG00000180815.14"
"ENSG00000176956.13","ENSG00000233930.4","ENSG00000273568.1","","ENSG00000122223.13"
"ENSG00000070915.10","ENSG00000076706.17","ENSG00000213420.8","","ENSG00000111181.12"
"ENSG00000221955.11","ENSG00000163535.18","ENSG00000104728.16","","ENSG00000149554.13"
"ENSG00000268034.1","ENSG00000278023.7","ENSG00000075218.19","","ENSG00000082512.15"
"ENSG00000163623.9","ENSG00000276649.1","ENSG00000142530.11","","ENSG00000184661.14"
"ENSG00000286407.1","ENSG00000171729.14","ENSG00000149150.9","","ENSG00000102287.19"
"ENSG00000267573.1","ENSG00000238045.9","ENSG00000235890.2","","ENSG00000146263.11"
"ENSG00000133321.11","ENSG00000102359.8","ENSG00000186792.17","","ENSG00000123473.16"
"ENSG00000196118.12","ENSG00000105963.15","ENSG00000245648.2","","ENSG00000130589.16"
"ENSG00000254978.2","ENSG00000165084.16","ENSG00000170293.9","","ENSG00000140678.17"
"ENSG00000276116.2","ENSG00000280157.1","ENSG00000205667.3","","ENSG00000175643.10"
"ENSG00000137135.18","ENSG00000204681.11","ENSG00000171793.16","","ENSG00000068079.8"
"ENSG00000185842.15","ENSG00000102034.17","ENSG00000143590.14","","ENSG00000269053.1"
"ENSG00000233493.4","ENSG00000260804.3","ENSG00000270000.1","","ENSG00000149609.6"
"ENSG00000140379.9","ENSG00000260495.1","ENSG00000281091.3","","ENSG00000100351.17"
"ENSG00000259153.2","ENSG00000260070.1","ENSG00000141293.16","","ENSG00000263513.5"
"ENSG00000129195.16","ENSG00000183150.8","ENSG00000130589.16","","ENSG00000160185.15"
"ENSG00000204219.11","ENSG00000287760.1","ENSG00000163393.13","","ENSG00000170581.14"
"ENSG00000286281.1","ENSG00000197506.8","ENSG00000174791.11","","ENSG00000203999.9"
"ENSG00000164406.8","ENSG00000173715.18","ENSG00000137807.16","","ENSG00000185862.7"
"ENSG00000134020.8","ENSG00000137261.14","ENSG00000102384.13","","ENSG00000197471.12"
"ENSG00000128886.12","ENSG00000171320.15","ENSG00000165732.13","","ENSG00000213713.3"
"ENSG00000187621.15","ENSG00000162437.14","ENSG00000214944.9","","ENSG00000285278.1"
"ENSG00000230489.1","ENSG00000268812.3","ENSG00000101333.17","","ENSG00000080839.12"
"ENSG00000213988.11","ENSG00000276791.1","ENSG00000137692.12","","ENSG00000224402.2"
"ENSG00000186340.16","ENSG00000134780.10","ENSG00000090447.12","","ENSG00000117281.16"
"ENSG00000285416.1","ENSG00000167178.16","ENSG00000179528.16","","ENSG00000179348.12"
"ENSG00000168907.13","ENSG00000270607.1","ENSG00000125630.16","","ENSG00000274641.2"
"ENSG00000105327.18","ENSG00000029534.21","ENSG00000213923.13","","ENSG00000245275.8"
"ENSG00000185442.13","ENSG00000114670.14","ENSG00000205089.8","","ENSG00000214826.5"
"ENSG00000095970.17","ENSG00000238120.1","ENSG00000118557.16","","ENSG00000253669.4"
"ENSG00000169891.18","ENSG00000008300.17","ENSG00000070718.12","","ENSG00000101986.12"
"ENSG00000180921.7","ENSG00000088538.13","ENSG00000112541.17","","ENSG00000178295.15"
"ENSG00000267383.7","ENSG00000273888.1","ENSG00000162639.16","","ENSG00000133816.17"
"ENSG00000133328.4","ENSG00000274698.1","ENSG00000223803.1","","ENSG00000143147.14"
"ENSG00000274425.1","ENSG00000125398.8","ENSG00000111335.13","","ENSG00000250656.2"
"ENSG00000279289.1","ENSG00000095587.9","ENSG00000144381.18","","ENSG00000135314.12"
"ENSG00000137501.17","ENSG00000227755.1","ENSG00000198208.12","","ENSG00000134222.16"
"ENSG00000177570.15","ENSG00000187372.11","ENSG00000085999.13","","ENSG00000143228.13"
"ENSG00000234678.2","ENSG00000196526.10","ENSG00000161996.19","","ENSG00000242622.2"
"ENSG00000222872.1","ENSG00000187098.17","ENSG00000153291.16","","ENSG00000229056.2"
"ENSG00000258875.6","ENSG00000227825.4","ENSG00000274825.1","","ENSG00000109861.17"
"ENSG00000269473.1","ENSG00000272953.1","ENSG00000123473.16","","ENSG00000260121.1"
"ENSG00000146197.9","ENSG00000248727.6","ENSG00000110536.14","","ENSG00000169679.15"
"ENSG00000071539.14","ENSG00000026025.16","ENSG00000169220.18","","ENSG00000285053.1"
"ENSG00000097046.13","ENSG00000225556.1","ENSG00000128408.9","","ENSG00000165490.13"
"ENSG00000170017.12","ENSG00000229848.1","ENSG00000196366.3","","ENSG00000198056.15"
"ENSG00000127423.11","ENSG00000227486.2","ENSG00000228252.9","","ENSG00000183856.11"
"ENSG00000255182.2","ENSG00000142731.11","ENSG00000125531.7","","ENSG00000128595.17"
"ENSG00000277383.1","ENSG00000171435.14","ENSG00000169908.12","","ENSG00000073861.3"
"ENSG00000164049.14","ENSG00000155974.12","ENSG00000060558.4","","ENSG00000149781.13"
"ENSG00000237846.1","ENSG00000275772.1","ENSG00000142621.19","","ENSG00000164294.14"
"ENSG00000213928.9","ENSG00000278995.1","ENSG00000164038.16","","ENSG00000114251.15"
"ENSG00000099337.5","ENSG00000162009.8","ENSG00000260145.1","","ENSG00000251593.1"
"ENSG00000285872.1","ENSG00000140931.20","ENSG00000268756.1","","ENSG00000136634.7"
"ENSG00000203499.12","ENSG00000162643.13","ENSG00000127399.15","","ENSG00000245522.2"
"ENSG00000206053.13","ENSG00000133962.8","ENSG00000189007.16","","ENSG00000124126.14"
"ENSG00000205913.7","ENSG00000272788.1","ENSG00000106105.15","","ENSG00000158869.11"
"ENSG00000260555.1","ENSG00000129667.13","ENSG00000016402.13","","ENSG00000105011.9"
"ENSG00000197670.6","ENSG00000260589.1","ENSG00000087586.18","","ENSG00000172543.8"
"ENSG00000232750.2","ENSG00000204618.8","ENSG00000175792.12","","ENSG00000105639.20"
"ENSG00000172818.10","ENSG00000196935.9","ENSG00000175877.4","","ENSG00000257702.3"
"ENSG00000259940.2","ENSG00000265096.2","ENSG00000040608.14","","ENSG00000071539.14"
"ENSG00000227617.9","ENSG00000075702.18","ENSG00000107281.10","","ENSG00000135976.20"
"ENSG00000267201.1","ENSG00000257743.8","ENSG00000083635.8","","ENSG00000254732.2"
"ENSG00000236809.2","ENSG00000141696.13","ENSG00000204839.9","","ENSG00000155011.9"
"ENSG00000152766.6","ENSG00000277128.2","ENSG00000115009.13","","ENSG00000108001.15"
"ENSG00000270804.1","ENSG00000227992.1","ENSG00000226450.2","","ENSG00000270195.2"
"ENSG00000100479.13","ENSG00000224543.4","ENSG00000125337.19","","ENSG00000076382.17"
"ENSG00000253210.2","ENSG00000182183.15","ENSG00000252743.1","","ENSG00000163923.10"
"ENSG00000162814.11","ENSG00000261924.1","ENSG00000117724.13","","ENSG00000163507.14"
"ENSG00000187017.17","ENSG00000180340.7","ENSG00000136108.15","","ENSG00000038382.20"
"ENSG00000161664.7","ENSG00000254332.1","ENSG00000101294.18","","ENSG00000157833.13"
"ENSG00000134183.12","ENSG00000287851.1","ENSG00000067955.15","","ENSG00000140853.16"
"ENSG00000258414.1","ENSG00000139354.11","ENSG00000165724.6","","ENSG00000267102.1"
"ENSG00000162888.4","ENSG00000100994.12","ENSG00000168005.9","","ENSG00000104814.13"
"ENSG00000284946.1","ENSG00000183844.17","ENSG00000273619.1","","ENSG00000006118.15"
"ENSG00000271969.1","ENSG00000099256.19","ENSG00000147509.14","","ENSG00000074657.14"
"ENSG00000280832.1","ENSG00000144369.13","ENSG00000134057.15","","ENSG00000213397.10"
"ENSG00000170421.12","ENSG00000170122.5","ENSG00000255566.1","","ENSG00000172123.13"
"ENSG00000144136.11","ENSG00000259732.1","ENSG00000205704.7","","ENSG00000117650.13"
"ENSG00000102001.13","ENSG00000105514.8","ENSG00000286557.1","","ENSG00000227440.1"
"ENSG00000137968.16","ENSG00000158164.7","ENSG00000047634.15","","ENSG00000286067.1"
"ENSG00000224805.2","ENSG00000001626.16","ENSG00000077152.11","","ENSG00000125864.14"
"ENSG00000163568.15","ENSG00000135835.12","ENSG00000113356.13","","ENSG00000260097.3"
"ENSG00000116133.13","ENSG00000276571.1","ENSG00000134668.12","","ENSG00000136108.15"
"ENSG00000130812.10","ENSG00000134871.19","ENSG00000159259.8","","ENSG00000104894.12"
"ENSG00000152076.19","ENSG00000120075.5","ENSG00000276445.1","","ENSG00000164933.12"
"ENSG00000185745.10","ENSG00000232528.3","ENSG00000070501.12","","ENSG00000176148.16"
"ENSG00000187837.4","ENSG00000128567.17","ENSG00000203999.9","","ENSG00000100526.20"
"ENSG00000268941.2","ENSG00000139880.19","ENSG00000277173.1","","ENSG00000069122.19"
"ENSG00000159337.7","ENSG00000162745.10","ENSG00000164163.11","","ENSG00000270557.1"
"ENSG00000152213.4","ENSG00000167552.14","ENSG00000271590.1","","ENSG00000163453.11"
"ENSG00000257696.1","ENSG00000261008.7","ENSG00000087269.16","","ENSG00000253667.2"
"ENSG00000213145.10","ENSG00000288533.1","ENSG00000087253.13","","ENSG00000279861.1"
"ENSG00000256762.1","ENSG00000175772.11","ENSG00000198546.15","","ENSG00000181544.15"
"ENSG00000276445.1","ENSG00000122420.10","ENSG00000273142.1","","ENSG00000169504.15"
"ENSG00000234773.7","ENSG00000286482.1","ENSG00000196236.13","","ENSG00000140022.13"
"ENSG00000272989.1","ENSG00000149043.16","ENSG00000265912.1","","ENSG00000229152.2"
"ENSG00000234432.4","ENSG00000174791.11","ENSG00000242125.3","","ENSG00000173706.14"
"ENSG00000093009.11","ENSG00000164109.14","ENSG00000244151.1","","ENSG00000268583.2"
"ENSG00000101198.15","ENSG00000140511.12","ENSG00000077348.9","","ENSG00000182366.10"
"ENSG00000179241.13","ENSG00000271447.6","ENSG00000137309.20","","ENSG00000135899.19"
"ENSG00000214207.2","ENSG00000135253.15","ENSG00000100473.18","","ENSG00000198826.11"
"ENSG00000121101.16","ENSG00000171208.10","ENSG00000124802.12","","ENSG00000151692.15"
"ENSG00000185697.16","ENSG00000261664.5","ENSG00000141934.10","","ENSG00000287110.1"
"ENSG00000165490.13","ENSG00000100036.13","ENSG00000125821.13","","ENSG00000083444.17"
"ENSG00000272449.2","ENSG00000197299.12","ENSG00000167751.13","","ENSG00000171241.9"
"ENSG00000277701.5","ENSG00000168615.13","ENSG00000196187.12","","ENSG00000100097.12"
"ENSG00000117560.8","ENSG00000278153.1","ENSG00000225093.1","","ENSG00000166501.14"
"ENSG00000214872.8","ENSG00000185480.12","ENSG00000144395.18","","ENSG00000138080.14"
"ENSG00000188610.12","ENSG00000107819.13","ENSG00000214706.10","","ENSG00000089685.15"
"ENSG00000227039.6","ENSG00000101333.17","ENSG00000101190.13","","ENSG00000117407.17"
"ENSG00000104450.13","ENSG00000140945.17","ENSG00000160606.11","","ENSG00000123643.13"
"ENSG00000160791.13","ENSG00000250208.6","ENSG00000285106.2","","ENSG00000270257.1"
"ENSG00000261732.1","ENSG00000172460.17","ENSG00000111912.20","","ENSG00000168502.17"
"ENSG00000264491.1","ENSG00000102934.10","ENSG00000243181.2","","ENSG00000238018.2"
"ENSG00000141449.15","ENSG00000179674.4","ENSG00000123131.13","","ENSG00000166508.18"
"ENSG00000154654.15","ENSG00000179431.7","ENSG00000106927.12","","ENSG00000054277.14"
"ENSG00000205890.3","ENSG00000102802.10","ENSG00000126602.11","","ENSG00000169607.13"
"ENSG00000259500.1","ENSG00000197261.11","ENSG00000274964.1","","ENSG00000245149.4"
"ENSG00000245149.4","ENSG00000274427.1","ENSG00000230215.1","","ENSG00000168067.12"
"ENSG00000180263.14","ENSG00000274270.1","ENSG00000130827.6","","ENSG00000130684.14"
"ENSG00000198331.11","ENSG00000206538.9","ENSG00000176029.14","","ENSG00000250116.2"
"ENSG00000250274.2","ENSG00000164951.16","ENSG00000253729.8","","ENSG00000147536.12"
"ENSG00000185527.12","ENSG00000126603.9","ENSG00000119771.15","","ENSG00000131747.15"
"ENSG00000100583.4","ENSG00000272944.1","ENSG00000273045.7","","ENSG00000213420.8"
"ENSG00000160471.13","ENSG00000164574.16","ENSG00000161692.18","","ENSG00000227214.2"
"ENSG00000123219.13","ENSG00000198569.10","ENSG00000181218.5","","ENSG00000167286.10"
"ENSG00000179082.3","ENSG00000280420.1","ENSG00000169710.9","","ENSG00000147065.17"
"ENSG00000073350.14","ENSG00000160352.16","ENSG00000092853.14","","ENSG00000276180.1"
"ENSG00000188886.3","ENSG00000169435.14","ENSG00000180340.7","","ENSG00000168496.4"
"ENSG00000274751.1","ENSG00000224805.2","ENSG00000242578.1","","ENSG00000080986.13"
"ENSG00000279861.1","ENSG00000198554.12","ENSG00000178719.17","","ENSG00000197779.15"
"ENSG00000049192.15","ENSG00000157827.20","ENSG00000157224.16","","ENSG00000100368.14"
"ENSG00000162924.15","ENSG00000105131.8","ENSG00000160949.17","","ENSG00000248858.7"
"ENSG00000285653.1","ENSG00000213123.11","ENSG00000151846.8","","ENSG00000283632.4"
"ENSG00000285812.1","ENSG00000167695.15","ENSG00000097046.13","","ENSG00000171812.13"
"ENSG00000122741.16","ENSG00000073711.11","ENSG00000273723.1","","ENSG00000135077.9"
"ENSG00000168298.7","ENSG00000127252.7","ENSG00000062282.15","","ENSG00000159433.12"
"ENSG00000130545.16","ENSG00000167646.14","ENSG00000249244.1","","ENSG00000188483.8"
"ENSG00000253522.6","ENSG00000237686.7","ENSG00000260428.3","","ENSG00000260920.2"
"ENSG00000176912.5","ENSG00000252743.1","ENSG00000133131.15","","ENSG00000131944.10"
"ENSG00000198466.12","ENSG00000134215.16","ENSG00000267041.6","","ENSG00000117228.10"
"ENSG00000157103.12","ENSG00000133083.15","ENSG00000168676.11","","ENSG00000138172.11"
"ENSG00000260942.1","ENSG00000275632.1","ENSG00000164951.16","","ENSG00000167202.11"
"ENSG00000270903.1","ENSG00000175352.11","ENSG00000137965.11","","ENSG00000115165.10"
"ENSG00000282742.1","ENSG00000164294.14","ENSG00000155100.11","","ENSG00000124181.14"
"ENSG00000233058.2","ENSG00000255310.2","ENSG00000274443.4","","ENSG00000180626.10"
"ENSG00000240204.3","ENSG00000205277.9","ENSG00000102265.12","","ENSG00000138031.14"
"ENSG00000213830.3","ENSG00000074219.14","ENSG00000080839.12","","ENSG00000136205.17"
"ENSG00000237440.9","ENSG00000196924.19","ENSG00000204618.8","","ENSG00000134242.16"
"ENSG00000105649.10","ENSG00000084207.18","ENSG00000049768.16","","ENSG00000173905.9"
"ENSG00000095752.7","ENSG00000253666.2","ENSG00000115274.15","","ENSG00000100298.16"
"ENSG00000100558.9","ENSG00000141576.16","ENSG00000272540.1","","ENSG00000168005.9"
"ENSG00000179456.10","ENSG00000177508.12","ENSG00000104881.16","","ENSG00000271862.1"
"ENSG00000128578.10","ENSG00000285053.1","ENSG00000121621.7","","ENSG00000273004.1"
"ENSG00000269934.3","ENSG00000167123.19","ENSG00000221926.13","","ENSG00000077152.11"
"ENSG00000101278.6","ENSG00000206190.12","ENSG00000225518.3","","ENSG00000175455.16"
"ENSG00000269794.1","ENSG00000228168.1","ENSG00000278192.1","","ENSG00000035499.13"
"ENSG00000223478.1","ENSG00000101144.13","ENSG00000137843.12","","ENSG00000267745.1"
"ENSG00000287071.1","ENSG00000071051.14","ENSG00000100105.18","","ENSG00000114115.10"
"ENSG00000196976.7","ENSG00000166803.14","ENSG00000207181.1","","ENSG00000108379.10"
"ENSG00000141582.15","ENSG00000221818.9","ENSG00000205869.2","","ENSG00000121931.16"
"ENSG00000255624.3","ENSG00000051523.11","ENSG00000167513.9","","ENSG00000279407.1"
